Date,Ticker,Sector,Open,High,Low,Close,Volume,Daily_Return,Price_Change,Price_Change_Pct,SMA_20,SMA_50,SMA_200,EMA_20,EMA_26,MACD,MACD_Signal,MACD_Hist,ADX,RSI,Stoch_K,Stoch_D,BB_Upper,BB_Middle,BB_Lower,BB_Width,ATR,OBV,Signal_Score,Signal,RSI_Signal
2026-01-14,MARUTI.NS,Auto,16227.030979740319,16248.812229377554,15930.013939232564,15991.3974609375,240043,-0.0167,-235.63,-1.45,16474.990673828124,16060.5034765625,,16400.385954746554,16357.6947663043,63.301811888737575,148.63481063426673,-85.33299874552915,23.209455270082987,40.959125208529464,4.843752341055886,15.748661293111134,16991.603901736322,16474.990673828124,15958.377445919927,6.271484313844016,290.3615546798349,12243295,-2,Sell,Neutral
2026-01-15,MARUTI.NS,Auto,15991.3974609375,15991.3974609375,15991.3974609375,15991.3974609375,0,0.0,0.0,0.0,16462.81298828125,16075.90875,,16361.434669621884,16330.561632573426,24.34277373414261,123.77640325424191,-99.4336295200993,22.44495893991459,40.959125208529464,4.843752341055886,7.930429575453386,17011.943874099747,16462.81298828125,15913.682102462753,6.671167147551094,269.62144363127527,12243295,-2,Sell,Neutral
2026-01-16,MARUTI.NS,Auto,15840.908553502743,16035.949740067745,15613.195493046142,15701.310546875,703056,-0.0181,-139.6,-0.88,16439.546630859375,16083.9678125,,16298.565705550753,16283.95044104021,-29.598936183805563,93.10133536663243,-122.70027155043799,22.952640626163515,35.383256570062585,5.562501107831904,5.0833352633145585,17070.270555433024,16439.546630859375,15808.822706285726,7.673252051728609,280.55950101629867,11540239,-1,Weak Sell,Neutral
2026-01-19,MARUTI.NS,Auto,15701.31116658408,16080.502930049728,15655.768552695255,16015.1591796875,385141,0.02,313.85,2.0,16427.76494140625,16097.76919921875,,16271.57460784949,16264.039977236305,-46.487291636656664,65.18360996597461,-111.67090160263128,23.200856151751925,44.22922398127696,25.375044956489248,11.927099468459012,17080.568731954834,16427.76494140625,15774.961150857667,7.947566730799621,290.8577064690254,11925380,-2,Sell,Neutral
2026-01-20,MARUTI.NS,Auto,16038.920545118553,16071.592420303054,15692.40065679809,15721.1123046875,289609,-0.0184,-317.81,-1.98,16389.647802734376,16103.63033203125,,16219.149626595967,16223.82311260306,-82.64587022066553,35.61771392864659,-118.26358414931212,23.43134199694116,38.86138419879648,6.8125406298298605,12.583362231383669,17110.475407257978,16389.647802734376,15668.820198210773,8.79613293951738,297.1672819715924,11635771,-2,Sell,Neutral
2026-01-21,MARUTI.NS,Auto,15519.140889730797,15814.177826581821,15519.140889730797,15613.1962890625,345738,-0.0069,94.06,0.61,16349.30302734375,16106.10548828125,,16161.439784926113,16178.5914960445,-118.64209263439625,4.765752616038018,-123.40784525043426,24.160961018638798,37.08263456412555,5.604723745983445,12.59743644410085,17145.21235327151,16349.30302734375,15553.393701415995,9.736308937410005,297.0151144629803,11290033,-2,Sell,Neutral
2026-01-22,MARUTI.NS,Auto,15791.406609280844,15812.197802935696,15557.75319487393,15608.24609375,352320,-0.0003,-183.16,-1.16,16302.86943359375,16107.47177734375,,16108.754671480769,16136.343688467132,-145.88710192781218,-25.364818292732025,-120.52228363508016,24.83846439592946,36.998976581948796,5.309743580970493,5.909002652261265,17155.887922902344,16302.86943359375,15449.850944285157,10.464642347571777,293.9743640057507,10937713,-2,Sell,Neutral
2026-01-23,MARUTI.NS,Auto,15661.70835288268,15688.439886198808,15285.486772877914,15315.1884765625,338669,-0.0188,-346.52,-2.21,16247.079736328125,16101.9274609375,,16033.17693863141,16075.517376474196,-188.9481914697717,-58.081492928139966,-130.86669854163173,26.18650154525619,32.34654433321887,1.6068554868837803,4.173774271279238,17199.450845109524,16247.079736328125,15294.708627546726,11.72359740011514,301.7585603854039,10599044,-2,Sell,Neutral
2026-01-27,MARUTI.NS,Auto,15147.869139984421,15234.00408215296,14863.722836508896,15093.416015625,565768,-0.0145,-54.45,-0.36,16182.874560546876,16093.234765625,,15943.675898345085,16002.769127522404,-238.22350703789198,-94.10989575009037,-144.1136112878016,28.25020741407071,29.33986104464958,10.375669045233426,5.764089371029232,17256.795692905565,16182.874560546876,15108.953428188188,13.272316093666825,312.4519232188468,10033276,1,Weak Buy,Oversold
2026-01-28,MARUTI.NS,Auto,15010.251329981369,15141.928886005873,14287.509857064912,14729.0751953125,1584483,-0.0241,-281.18,-1.87,16095.2544921875,16073.413828125,,15827.999640913411,15908.421428840189,-303.1789506898331,-135.92370673803893,-167.25524395179414,30.901496749621376,25.19623673165475,18.763147451908424,10.248557328008541,17331.163623461496,16095.2544921875,14859.345360913503,15.357435098325364,351.163859341855,8448793,1,Weak Buy,Oversold
2026-01-29,MARUTI.NS,Auto,14722.144613269937,14722.144613269937,14210.285247764856,14357.8037109375,716545,-0.0252,-364.34,-2.47,15986.595751953126,16045.13779296875,,15687.980980915705,15793.560857143693,-380.23203548762285,-184.78537248795573,-195.44666299966713,33.44257314964051,21.815199488547776,6.278972152738488,11.80592954996011,17416.987464730533,15986.595751953126,14556.204039175718,17.89488812967142,363.1371513565542,7732248,1,Weak Buy,Oversold
2026-01-30,MARUTI.NS,Auto,14357.804330026886,14533.044391150508,14157.812847840605,14453.83984375,946509,0.0067,96.04,0.67,15882.194287109374,16021.9902734375,,15570.443729757068,15694.322263558975,-428.60713081153153,-233.54972415267088,-195.05740665886066,35.85693564542346,24.632455993216382,12.324818916525533,12.455646173724148,17434.812790196687,15882.194287109374,14329.575784022063,19.551687569361615,364.0010364960791,8678757,0,Neutral,Oversold
2026-02-02,MARUTI.NS,Auto,14109.29997978168,14302.361062937769,13918.219010298986,14240.9775390625,621514,-0.0147,131.68,0.93,15754.675,15993.9320703125,,15443.827902071871,15586.66709878146,-478.6039035240083,-282.56056002693833,-196.04334349706994,38.335480834854756,22.681594570109596,12.218894078182766,10.274228382482262,17403.608101317976,15754.675,14105.741898682023,20.932619699460336,376.2595934214316,8057243,0,Neutral,Oversold
2026-02-03,MARUTI.NS,Auto,15048.863271208227,15129.05787153506,14338.00249300247,14635.01953125,638870,0.0277,-413.84,-2.75,15637.20478515625,15970.26970703125,,15366.798533422168,15516.174686371722,-480.88743942310793,-322.22593590617225,-158.66150351693568,37.30922675294454,33.22458328749687,30.756140328701843,18.43328444113671,17253.389367685657,15637.20478515625,14021.020202626842,20.671016396275434,412.8182176393693,8696113,-2,Sell,Neutral
2026-02-04,MARUTI.NS,Auto,14652.84108345498,15019.162110541354,14576.606707547817,14921.146484375,451065,0.0196,268.31,1.83,15527.258984375,15952.70611328125,,15324.355481131963,15472.098523260855,-454.3713936312579,-348.6550274511894,-105.71636618006846,36.35627653402791,39.65880078644978,46.382783727662684,29.78593937818243,17019.396640858893,15527.258984375,14035.121327891105,19.21958869862896,414.9423023075242,9147178,-2,Sell,Neutral
2026-02-05,MARUTI.NS,Auto,14939.957386363638,14999.360795454546,14751.846590909092,14909.265625,374759,-0.0008,-30.69,-0.21,15440.62900390625,15936.271171875,,15284.823113881299,15430.407197463754,-429.3664531617869,-364.79731259330896,-64.56914056847796,35.47139418789105,39.48865342307854,45.83332492317925,40.99074965984792,16863.43240275364,15440.62900390625,14017.82560505886,18.429345054368458,402.9831524673763,8772419,-2,Sell,Neutral
2026-02-06,MARUTI.NS,Auto,14934.016777574265,14967.678708788631,14723.134679084254,14847.8818359375,276529,-0.0041,-86.13,-0.58,15358.107763671875,15913.32166015625,,15243.209658839032,15387.257170684032,-409.7793353612142,-373.79371714689,-35.98561821432418,34.71331443188463,38.56798527322966,42.99448454232972,45.07019773105722,16715.923633293525,15358.107763671875,14000.291894050224,17.68207243386367,391.66607227001924,8495890,-2,Sell,Neutral
2026-02-09,MARUTI.NS,Auto,14974.609643949147,14975.599700785111,14756.797140037159,14829.0712890625,200034,-0.0013,-145.54,-0.97,15282.71494140625,15895.005625,,15203.767909336506,15345.910068341696,-391.2640093666214,-377.2877755908363,-13.97623377578509,33.97846255691637,38.27350147702016,42.29885418534045,43.70888788361648,16580.900535411845,15282.71494140625,13984.529347400654,16.98893945196026,379.3186785898716,8295856,-2,Sell,Neutral
2026-02-10,MARUTI.NS,Auto,14849.862040075557,15196.381922336137,14834.021131172216,14995.400390625,360240,0.0112,145.54,0.98,15211.62890625,15880.07556640625,,15183.923383744934,15319.946388510829,-359.0304323588425,-373.6363069444376,14.605874585595075,32.45835308311542,42.45734873867956,56.81459803214008,47.36931225327009,16405.030517372496,15211.62890625,14018.227295127504,15.690648496324583,378.4609610672834,8656096,0,Neutral,Neutral
2026-02-11,MARUTI.NS,Auto,15029.062674884019,15278.55699596905,15023.122333905803,15258.755859375,360742,0.0176,229.69,1.53,15161.433056640624,15866.511796875,,15191.050286185893,15315.413756722988,-308.6762769982306,-360.64430095519623,51.968023956965624,30.75375361260534,48.41882960748891,70.77887325284041,56.630775156773645,16253.968835049867,15161.433056640624,14068.897278231381,14.412038417842282,371.6535070870524,9016838,0,Neutral,Neutral
2026-02-12,MARUTI.NS,Auto,15305.287904528559,15305.287904528559,15113.216887420172,15173.6103515625,201895,-0.0056,-131.68,-0.86,15120.543701171875,15848.433359375,,15189.389340031285,15304.909800785174,-272.49957154691765,-343.01535507354055,70.5157835266229,29.07322842657903,46.733081100813294,70.91721481509391,66.1702287000248,16144.852318905827,15120.543701171875,14096.235083437923,13.548568596175093,358.82618637429056,8814943,0,Neutral,Neutral
2026-02-13,MARUTI.NS,Auto,15156.780186337124,15280.537291523102,15038.963422200071,15085.49609375,208645,-0.0058,-71.28,-0.47,15075.2486328125,15831.70140625,,15179.494745147353,15288.656933597384,-248.07964828039803,-324.02821371491206,75.94856543451402,27.753323327757606,44.98750210634933,84.15422538181572,75.28343781658334,16018.418810601708,15075.2486328125,14132.078455023291,12.51283080978608,350.4510208706291,8606298,0,Neutral,Neutral
2026-02-16,MARUTI.NS,Auto,15085.495289258708,15146.878810157443,14811.249558791775,14901.3447265625,210175,-0.0122,-184.15,-1.22,15035.250341796875,15813.02892578125,,15153.00426718689,15259.96714048369,-240.81024882124075,-307.3846207361778,66.57437191493705,27.211421848146063,41.49879861567666,70.87792973755472,75.31645664482146,15935.710413542492,15035.250341796875,14134.790270051257,11.977985750492042,349.3923230488462,8396123,0,Neutral,Neutral
2026-02-17,MARUTI.NS,Auto,14881.543858265326,15059.754083432497,14811.249825004941,15028.072265625,166765,0.0085,146.53,0.98,14985.89599609375,15791.18826171875,,15141.105981323853,15242.789742346009,-222.2612546893215,-290.35994752680654,68.09869283748503,26.7082276170782,44.67822672446643,80.0142847945895,78.34881330465332,15766.313175485171,14985.89599609375,14205.478816702329,10.415355606296027,342.18603271875406,8562888,0,Neutral,Neutral
2026-02-18,MARUTI.NS,Auto,15056.784179945102,15087.47594149023,14924.116565524228,15013.2216796875,280772,-0.001,-43.56,-0.29,14950.50146484375,15770.93169921875,,15128.926524025153,15225.7847006676,-206.3803373138653,-273.5640254842183,67.18368817035298,26.113159059928275,44.37387981314364,78.94363963779298,76.61195138997907,15654.831371231345,14950.50146484375,14246.171558456155,9.422157618509766,329.4127000935574,8282116,0,Neutral,Neutral
2026-02-19,MARUTI.NS,Auto,15012.231172781907,15127.077760926912,14705.313566532326,14754.81640625,152788,-0.0172,-257.41,-1.71,14907.582470703124,15748.813828125,,15093.296988998949,15190.89816034037,-212.19963654105595,-261.29114769558583,49.09151115452988,26.215639290230836,39.35081103102041,60.314047804791244,73.09065741239124,15546.752322324654,14907.582470703124,14268.412619081595,8.575097308737309,336.0092354007737,8129328,0,Neutral,Neutral
2026-02-20,MARUTI.NS,Auto,14754.816849703398,14927.086737098447,14700.363724377377,14828.0810546875,515847,0.005,73.26,0.5,14868.57421875,15728.1810546875,,15068.038328588334,15164.022819180898,-208.49621370647765,-250.7321608977642,42.235947191286556,26.324926375200363,41.3770342561233,50.665352319521865,63.30767992070202,15421.32164464866,14868.57421875,14315.82679285134,7.435110021532782,328.20307663793767,8645175,0,Neutral,Neutral
2026-02-23,MARUTI.NS,Auto,14900.355468231654,14967.679333470176,14835.011716676618,14922.13671875,242968,0.0063,21.78,0.15,14848.921630859375,15704.894921875,,15054.14293717516,15146.10533026009,-195.71563043557944,-239.72885480532727,44.01322436974783,26.211606680333336,43.96521823005464,47.41854361466596,52.799314579659686,15363.378382413252,14848.921630859375,14334.464879305498,6.929213640466934,314.73130536256184,8888143,0,Neutral,Neutral
2026-02-24,MARUTI.NS,Auto,14851.84215109645,14912.235616279897,14755.806640886707,14777.587890625,300991,-0.0097,-74.25,-0.5,14833.130224609375,15673.2923046875,,15027.80436131324,15118.807742138972,-195.00293603746286,-230.7836710517544,35.78073501429154,26.359768548719618,40.971419027636976,12.765924851660401,36.94994026194941,15335.853284391535,14833.130224609375,14330.407164827215,6.77838126099778,304.1312176840426,8587152,0,Neutral,Neutral
2026-02-25,MARUTI.NS,Auto,14712.24431818182,14982.529829545456,14689.473011363638,14920.15625,356495,0.0096,207.91,1.41,14842.68427734375,15646.65978515625,,15017.552160235788,15104.092816795344,-180.84932701714388,-220.79680224483232,39.94747522768844,26.10234036356705,44.95287003538193,37.45983431007781,32.548100925468056,15344.395918764192,14842.68427734375,14340.972635923306,6.760389590530715,303.34018914816943,8943647,0,Neutral,Neutral
2026-02-26,MARUTI.NS,Auto,14994.410511363638,15072.625,14896.394886363638,15061.734375,308213,0.0095,67.32,0.45,14877.880810546874,15624.06669921875,,15021.759990213332,15100.955154440133,-156.40537462780958,-207.91851672142778,51.5131420936182,25.37088248781789,48.65645706515701,60.45020472355919,36.8919879617658,15335.411294405245,14877.880810546874,14420.350326688504,6.150479220589387,294.26089804018324,9251860,0,Neutral,Neutral
2026-02-27,MARUTI.NS,Auto,14959.758793597926,15040.943454158814,14656.801401748755,14709.2744140625,478164,-0.0234,-250.48,-1.67,14890.6525390625,15593.5531640625,,14991.999459151348,15071.941766264012,-163.5881965670451,-199.05245269055126,35.464256123506175,25.5243400414405,41.22104289563358,8.091612098141466,35.33388371059282,15313.032877792006,14890.6525390625,14468.272200332993,5.673093742822625,302.1660462695448,8773696,0,Neutral,Neutral
2026-03-02,MARUTI.NS,Auto,14263.748579545456,14537.994318181818,14062.767045454546,14244.9375,603744,-0.0316,-18.81,-0.13,14890.850537109374,15555.11916015625,,14920.850701136933,15010.682190985195,-204.3926320108385,-200.12048855460873,-4.27214345622977,27.064885256870216,33.87640896322158,14.661359864913361,27.73439222887134,15312.014465932396,14890.850537109374,14469.686608286353,5.656680627791439,326.76185500800256,8169952,-1,Weak Sell,Neutral
2026-03-04,MARUTI.NS,Auto,14009.304154729216,14042.966086973796,13656.84392299186,14017.224609375,710366,-0.016,7.92,0.06,14859.960791015625,15510.44779296875,,14834.791073350083,14937.092740495551,-252.19778915186544,-210.53594867406008,-41.661840477805356,29.121890118718067,30.96280471248228,21.86187037106281,14.871614111372546,15419.529286283936,14859.960791015625,14300.392295747313,7.531224383938189,345.4284065794409,7459586,-1,Weak Sell,Neutral
2026-03-05,MARUTI.NS,Auto,14157.812411929848,14425.127751176076,13940.989970096796,14271.6689453125,448650,0.0182,113.86,0.8,14827.4869140625,15466.2120703125,,14781.160394489361,14887.80208900051,-266.48036935392884,-221.72483281003383,-44.755536543895005,29.429986144047863,37.43774062363057,37.86583318233277,24.79635447276965,15441.789291958888,14827.4869140625,14213.18453616611,8.285994537803704,355.3362190437151,7908236,-2,Sell,Neutral
2026-03-06,MARUTI.NS,Auto,14196.425075537203,14322.162294631507,13974.652342646463,14018.21484375,390629,-0.0178,-178.21,-1.26,14782.934375,15418.17453125,,14708.498913466565,14823.388218981954,-294.85217255023235,-236.35030075807356,-58.501871792158795,29.716075310425534,34.01542932661053,24.25251407673797,27.993405876711183,15489.386356231953,14782.934375,14076.482393768048,9.55766917868026,354.7771999680958,7517607,-1,Weak Sell,Neutral
2026-03-09,MARUTI.NS,Auto,13662.784090909092,13662.784090909092,13232.109375,13373.6875,676224,-0.046,-289.1,-2.12,14709.224658203126,15354.909921875,,14581.374016945938,14716.002980538846,-365.1359412504662,-262.10742885655213,-103.02851239391407,31.145938518539847,27.20486421995652,7.471265803241776,23.19653768743751,15643.940459283032,14709.224658203126,13774.508857123219,12.709246378375614,385.5863620239461,6841383,1,Weak Buy,Oversold
2026-03-10,MARUTI.NS,Auto,13584.569865803818,13770.700551232805,13370.717588927962,13729.1181640625,353715,0.0266,144.55,1.06,14654.227001953124,15300.87263671875,,14500.206792861802,14642.900401540599,-387.6870353638933,-287.22335015802037,-100.46368520587293,32.0789155617202,34.94082045084174,26.227814287223126,19.31719805573429,15679.33371103376,14654.227001953124,13629.120292872489,13.990594098808607,386.6146906154387,7195098,-2,Sell,Neutral
2026-03-11,MARUTI.NS,Auto,13712.286931818182,13809.3125,13307.353693181818,13362.796875,392182,-0.0267,-349.49,-2.55,14572.596826171875,15240.57818359375,,14391.882038779724,14548.077918093146,-430.1593967128556,-315.81055946898744,-114.34883724386816,33.03613783446752,31.25432489212183,6.896553049146255,13.53187771320372,15727.788724058402,14572.596826171875,13417.404928285348,15.85430396059325,394.8535560584918,6802916,-1,Weak Sell,Neutral
2026-03-12,MARUTI.NS,Auto,13296.462701632272,13296.462701632272,12837.076350660018,12881.62890625,544683,-0.036,-414.83,-3.12,14453.740478515625,15168.58123046875,,14248.048407110227,14424.637250549209,-496.9171314966552,-352.031873874521,-144.8852576221342,34.52540662074798,27.195527790690605,1.9929137128434102,11.705760349737597,15778.75846062065,14453.740478515625,13128.7224964106,18.334603199421792,404.2011966500268,6258233,1,Weak Buy,Oversold
2026-03-13,MARUTI.NS,Auto,12770.74317057757,12833.116751455653,12358.879525414359,12465.8056640625,939594,-0.0323,-304.94,-2.39,14318.350244140625,15087.2777734375,,14078.311003010444,14279.538614513156,-576.7284116129176,-396.97118142220035,-179.75723019071728,36.38409061489093,24.263082436142028,3.940168289528613,4.276545017172759,15857.533478562063,14318.350244140625,12779.167009719187,21.499449422272722,412.6689240918564,5318639,1,Weak Buy,Oversold
2026-03-16,MARUTI.NS,Auto,12407.391522179,12745.99093971692,12276.70402769068,12630.154296875,1416170,0.0132,222.76,1.8,14195.583154296875,15009.0434765625,,13940.39131671183,14157.361998391812,-619.5757810339182,-441.4921013445439,-178.08367968937432,38.183382808584604,27.586566458622002,12.641640185286954,6.191574062552992,15857.237918707178,14195.583154296875,12533.928389886572,23.410870076265024,416.7130660871695,6734809,0,Neutral,Oversold
2026-03-17,MARUTI.NS,Auto,12662.826266881311,12969.74386990971,12559.860361349203,12843.0166015625,1178941,0.0169,180.19,1.42,14092.666748046875,14930.07654296875,,13835.87943907856,14060.003080108161,-629.1044959495575,-479.01458026554667,-150.08991568401086,39.03554338942864,31.763160104534023,20.254956398287213,12.278921624367593,15820.381072211485,14092.666748046875,12364.952423882265,24.51933839142342,416.2252405495507,7913750,-2,Sell,Neutral
2026-03-18,MARUTI.NS,Auto,12969.744674710682,13044.988994960913,12885.589842851874,12918.26171875,458827,0.0059,-51.48,-0.4,13987.176220703124,14848.75330078125,,13748.487275237745,13975.429645933484,-623.398271837741,-507.8913185799856,-115.50695325775547,39.55829799907674,33.22922682194948,22.94620260777326,18.61426639711581,15731.117882167451,13987.176220703124,12243.234559238797,24.936293558424335,400.9214657530409,8372577,-2,Sell,Neutral
2026-03-19,MARUTI.NS,Auto,12641.045184637669,12710.34916043064,12380.660247015512,12473.7255859375,569346,-0.0344,-167.32,-1.32,13860.201416015625,14755.8265625,,13627.081400066294,13864.192308156003,-647.284901469222,-535.7700351578329,-111.51486631138903,40.630949051623354,29.2332306042957,7.127514221825387,16.776224409295285,15655.861412363274,13860.201416015625,12064.541419667976,25.911023115042802,410.68432332314427,7803231,0,Neutral,Oversold
2026-03-20,MARUTI.NS,Auto,12479.66628198841,12629.16486259771,12431.153497552277,12475.7060546875,725481,0.0002,-3.96,-0.03,13746.2458984375,14672.50337890625,,13517.426605268314,13761.341474565743,-658.4650451096204,-560.3090371481904,-98.15600796142996,41.626982171845206,29.274037100986178,8.80037507053545,12.958030633378032,15589.001896255619,13746.2458984375,11903.489900619383,26.811043705068293,395.4933977318792,8528712,0,Neutral,Oversold
2026-03-23,MARUTI.NS,Auto,12376.70064340095,12376.70064340095,12155.917966536828,12232.15234375,517985,-0.0195,-144.55,-1.17,13616.449462890625,14587.18029296875,,13395.019532742761,13648.068205616428,-679.1493278074013,-584.0770952800326,-95.07223252736867,42.83845278091121,27.197052744365493,3.359512096643422,6.429133796334753,15501.332378665898,13616.449462890625,11731.566547115352,27.68538040569547,390.08587561893586,8010727,0,Neutral,Oversold
2026-03-24,MARUTI.NS,Auto,12474.716088585124,12524.218930206494,12209.380857494583,12340.068359375,583568,0.0088,-134.65,-1.08,13487.346044921875,14507.24310546875,,13294.547992422022,13551.179328117063,-679.0066839132724,-603.0630130066806,-75.9436709065917,43.413900657259795,29.58110434544153,8.11517710194641,6.758354756375095,15350.402334548216,13487.346044921875,11624.289755295533,27.62672928270869,384.7110325541484,8594295,0,Neutral,Oversold
2026-03-25,MARUTI.NS,Auto,12424.223099010576,12652.926225623967,12381.65065552843,12584.6123046875,540649,0.0198,160.39,1.29,13377.697265625,14430.5929296875,,13226.935069780639,13479.581770825984,-651.6491788554686,-612.7802461764383,-38.86893267903031,43.47840580660098,34.792120986100144,19.78975005685208,10.42147975181397,15181.284844918535,13377.697265625,11574.109686331465,26.96409618908015,379.57866353234976,9134944,-2,Sell,Neutral
2026-03-27,MARUTI.NS,Auto,12500.456933979993,12520.258069627038,12219.280807791944,12265.8134765625,775339,-0.0253,-234.64,-1.88,13244.980126953125,14350.6557421875,,13135.399679950338,13389.673008287948,-648.2202802263582,-619.8682529864222,-28.35202723993598,43.76068442674767,31.517715452958583,6.64665981418763,11.517195657662041,14963.669735047928,13244.980126953125,11526.290518858323,25.952316902270354,378.56100877257876,8359605,-2,Sell,Neutral
2026-03-30,MARUTI.NS,Auto,12177.698331225622,12300.465371312774,12079.682710510879,12183.638671875,635675,-0.0067,5.94,0.05,13101.075341796875,14274.50056640625,,13044.755774419353,13300.337131516619,-644.7019505606586,-624.8349925012695,-19.86695805938905,44.207620338064075,30.71527535681666,6.010301279259689,10.815570383433133,14661.917921144257,13101.075341796875,11540.232762449494,23.82770175159232,367.29112677467276,7723930,-2,Sell,Neutral
2026-04-01,MARUTI.NS,Auto,12771.733320759053,12771.733320759053,12210.371088753596,12384.62109375,501882,0.0165,-387.11,-3.03,12984.84267578125,14202.3650390625,,12981.885804831796,13232.506313904276,-618.5656079030796,-623.5811155816316,5.015507678552012,42.99619742376768,35.069498917901456,17.630268921836194,10.095743338427837,14387.550740065853,12984.84267578125,11582.134611496647,21.605314739790753,383.0628069253427,8225812,0,Neutral,Neutral
2026-04-02,MARUTI.NS,Auto,12265.813485067121,12546.989611450128,12117.30496761131,12505.4072265625,438227,0.0098,239.59,1.95,12897.866162109374,14138.44697265625,,12936.506892615675,13178.64712224933,-581.4038746233164,-615.1456673899686,33.741792766652225,42.03380406481807,37.60726133834633,34.98779723187842,19.542789144324768,14188.499392223934,12897.866162109374,11607.232931994815,20.013127968502403,386.3929381334481,8664039,0,Neutral,Neutral
2026-04-06,MARUTI.NS,Auto,12505.407582074968,12593.522638270413,12296.50559491498,12561.8408203125,382650,0.0045,56.43,0.45,12825.09697265625,14069.38060546875,,12900.824409539182,13132.957766550304,-541.1610462032932,-600.3487431526336,59.18769694934042,40.986954979505946,38.8105887125141,49.94871757996707,34.188927911227225,14015.282947331736,12825.09697265625,11634.910997980765,18.56026472490651,380.0089456493043,9046689,0,Neutral,Neutral
2026-04-07,MARUTI.NS,Auto,12514.318094135802,12707.379172328561,12371.749913316533,12670.7470703125,359542,0.0087,156.43,1.25,12745.05087890625,14008.37330078125,,12878.912281993784,13098.719937199354,-494.7770091653456,-579.2343963551759,84.45738718983034,39.63448552254876,41.16866698346985,61.23075849841476,48.722424436753414,13733.566852409704,12745.05087890625,11756.534905402796,15.512154214142864,376.83896803235604,9406231,0,Neutral,Neutral
2026-04-08,MARUTI.NS,Auto,13217.258609860912,13608.331055620842,13078.650654401696,13466.7529296875,1026292,0.0628,249.49,1.89,12717.477783203125,13965.44443359375,,12934.897105583663,13125.981640346623,-389.2987120582311,-541.247259495787,151.94854743755593,37.51843460780456,54.861110446436825,90.73834565116037,67.30594057651406,13585.869515769657,12717.477783203125,11849.086050636593,13.656666005164611,416.8921835520693,10432523,0,Neutral,Neutral
2026-04-09,MARUTI.NS,Auto,13435.070756764433,13636.052286876678,13197.457125104635,13453.8818359375,549914,-0.001,18.81,0.14,12721.4875,13922.3571484375,,12984.324222760219,13150.270543723725,-303.24932195085603,-493.64767198680084,190.39835003594482,35.60899855947942,54.63966631349222,88.29516756781152,80.0880905724622,13602.609419581924,12721.4875,11840.365580418074,13.852498296003906,418.4423962820675,9882609,0,Neutral,Neutral
2026-04-10,MARUTI.NS,Auto,13514.27512620017,13659.813473713095,13454.871719052036,13572.6884765625,471921,0.0088,58.41,0.43,12713.666015625,13887.5071484375,,13040.358913598531,13181.560760971042,-222.89842307669096,-439.49782220477886,216.5993991280879,33.88630968085335,56.38951480953834,94.48621600315965,91.17324307404385,13561.00056830464,12713.666015625,11866.33146294536,13.329507816836974,403.263056388748,10354530,-1,Weak Sell,Neutral
2026-04-13,MARUTI.NS,Auto,13268.740931322174,13286.56195331619,12837.076176356015,12945.982421875,1347910,-0.0462,-322.76,-2.43,12692.82529296875,13844.5584765625,,13031.370676291528,13164.110513630594,-207.3989320469118,-393.07804417320546,185.67911212629366,32.08793858049372,46.25331945839041,54.82455829215807,79.20198062104309,13494.54750750784,12692.82529296875,11891.10307842966,12.632683362989445,427.00228809001493,9006620,0,Neutral,Neutral
2026-04-15,MARUTI.NS,Auto,13118.253017944822,13339.035691378913,13068.750176367672,13156.865234375,699458,0.0163,38.61,0.29,12706.587109375,13813.11427734375,,13043.322538966146,13163.573826278329,-176.0693750344435,-349.6763103454531,173.60693531100958,30.291431946074976,49.54020139640949,68.17046721381182,72.49374716970985,13529.957142524565,12706.587109375,11883.217076225434,12.959735388617108,424.57735819100765,9706078,0,Neutral,Neutral
2026-04-16,MARUTI.NS,Auto,13246.959781882733,13301.412905051908,13105.381661642881,13202.4072265625,527309,0.0035,-44.55,-0.34,12743.4171875,13790.00634765625,,13058.47346159437,13166.450374447528,-145.88395777000915,-308.91783983036436,163.0338820603552,28.623247214114713,50.247821371419995,71.05263325019774,64.68255291872255,13586.08246488489,12743.4171875,11900.751910115108,13.22510697070265,408.2526357065804,10233387,0,Neutral,Neutral
2026-04-17,MARUTI.NS,Auto,13167.755681818182,13511.305397727274,13124.193181818182,13319.234375,549308,0.0088,151.48,1.15,12777.87119140625,13767.31423828125,,13083.307834299669,13177.767707821786,-111.25237447927066,-269.3847467601456,158.13237228087496,26.620302937659684,52.1033849043086,78.44614467078067,72.55641504493008,13654.845447798652,12777.87119140625,11900.896935013847,13.72645322927048,406.7426057210455,10782695,0,Neutral,Neutral
2026-04-20,MARUTI.NS,Auto,13340.025034560875,13398.43838449698,13196.466801667055,13316.263671875,348629,-0.0002,-23.76,-0.18,12801.533544921875,13748.8199609375,,13105.494104544938,13188.026668122024,-83.08851346681877,-232.12550010148027,149.0369866346615,24.76042610952287,52.05022471796461,78.25814104511998,75.91897298869947,13709.26077608308,12801.533544921875,11893.80631376067,14.181538922284561,392.11610408596545,10434066,0,Neutral,Neutral
2026-04-21,MARUTI.NS,Auto,13322.204012981949,13408.338952721057,13287.552025730583,13327.154296875,292879,0.0008,4.95,0.04,12821.978173828125,13722.66265625,,13126.604599052562,13198.332418400023,-59.207164941773954,-197.54183306953902,138.33466812776507,23.060607564246734,52.24259567479311,78.94736406726592,78.5505499277222,13757.300116503928,12821.978173828125,11886.656231152323,14.58935477810992,372.7354485791446,10726945,0,Neutral,Neutral
